hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 12144.7, 0.17598, 15315.3, -120.215, 13824.7, 109.458, 48.727, -17.0569, 43.417, -128.048, 43.1812, 107.297
