hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
0, 0.00000, 14901.2, 0.0162242, 13858.6, -130.892, 12089.8, 119.85, 53.1762, -12.8919, 47.7891, -137.565, 40.0693, 113.922
